epoch,loss,accuracy
2227,0.079938,1.000000
2228,0.079911,1.000000
2229,0.079827,1.000000
2230,0.079900,1.000000
2231,0.079874,1.000000
2232,0.079857,1.000000
2233,0.079863,1.000000
2234,0.079837,1.000000
2235,0.079818,1.000000
2236,0.079834,1.000000
2237,0.079820,1.000000
2238,0.079781,1.000000
2239,0.079818,1.000000
2240,0.079810,1.000000
2241,0.079761,1.000000
2242,0.079794,1.000000
2243,0.079793,1.000000
2244,0.079762,1.000000
2245,0.079884,1.000000
2246,0.079749,1.000000
2247,0.079787,1.000000
2248,0.079814,1.000000
2249,0.079749,1.000000
2250,0.079787,1.000000
2251,0.079796,1.000000
2252,0.079739,1.000000
2253,0.079779,1.000000
2254,0.079762,1.000000
2255,0.079741,1.000000
2256,0.079780,1.000000
2257,0.079803,1.000000
2258,0.079785,1.000000
2259,0.079833,1.000000
2260,0.079754,1.000000
2261,0.079734,1.000000
2262,0.079747,1.000000
2263,0.079753,1.000000
2264,0.079707,1.000000
2265,0.079710,1.000000
2266,0.079725,1.000000
2267,0.079720,1.000000
2268,0.079714,1.000000
2269,0.079721,1.000000
2270,0.079780,1.000000
2271,0.079691,1.000000
2272,0.079684,1.000000
2273,0.079672,1.000000
2274,0.079690,1.000000
2275,0.079884,1.000000
2276,0.079745,1.000000
2277,0.079718,1.000000
2278,0.079741,1.000000
2279,0.079675,1.000000
2280,0.079811,1.000000
2281,0.079706,1.000000
2282,0.079802,1.000000
2283,0.079683,1.000000
2284,0.079725,1.000000
2285,0.079674,1.000000
2286,0.079676,1.000000
2287,0.079670,1.000000
2288,0.079694,1.000000
2289,0.079629,1.000000
2290,0.079644,1.000000
2291,0.079661,1.000000
2292,0.079682,1.000000
2293,0.079670,1.000000
2294,0.079727,1.000000
2295,0.079658,1.000000
2296,0.079672,1.000000
2297,0.079638,1.000000
2298,0.079617,1.000000
2299,0.079668,1.000000
2300,0.079640,1.000000
2301,0.079594,1.000000
2302,0.079593,1.000000
2303,0.079600,1.000000
2304,0.079612,1.000000
2305,0.079617,1.000000
2306,0.079581,1.000000
2307,0.079617,1.000000
2308,0.079592,1.000000
2309,0.079594,1.000000
2310,0.079588,1.000000
2311,0.079661,1.000000
2312,0.079652,1.000000
2313,0.079576,1.000000
2314,0.079670,1.000000
2315,0.079595,1.000000
2316,0.079582,1.000000
2317,0.079649,1.000000
2318,0.079602,1.000000
2319,0.079681,1.000000
2320,0.079670,1.000000
2321,0.079583,1.000000
2322,0.079589,1.000000
2323,0.079542,1.000000
2324,0.079601,1.000000
2325,0.079600,1.000000
2326,0.079640,1.000000
2327,0.079668,1.000000
2328,0.079550,1.000000
2329,0.079606,1.000000
2330,0.079512,1.000000
2331,0.079611,1.000000
2332,0.079553,1.000000
2333,0.079548,1.000000
2334,0.079530,1.000000
2335,0.079589,1.000000
2336,0.079509,1.000000
2337,0.079552,1.000000
2338,0.079532,1.000000
2339,0.079517,1.000000
2340,0.079668,1.000000
2341,0.079537,1.000000
2342,0.079577,1.000000
2343,0.079555,1.000000
2344,0.079579,1.000000
2345,0.079529,1.000000
2346,0.079662,1.000000
2347,0.079525,1.000000
2348,0.079532,1.000000
2349,0.079534,1.000000
2350,0.079543,1.000000
2351,0.079513,1.000000
2352,0.079533,1.000000
2353,0.079459,1.000000
2354,0.079506,1.000000
2355,0.079531,1.000000
2356,0.079489,1.000000
2357,0.079446,1.000000
2358,0.079481,1.000000
2359,0.079521,1.000000
2360,0.079485,1.000000
2361,0.079608,1.000000
2362,0.079463,1.000000
2363,0.079488,1.000000
2364,0.079482,1.000000
2365,0.079670,1.000000
2366,0.079492,1.000000
2367,0.079524,1.000000
2368,0.079474,1.000000
2369,0.079513,1.000000
2370,0.079493,1.000000
2371,0.079498,1.000000
2372,0.079421,1.000000
2373,0.079416,1.000000
2374,0.079418,1.000000
2375,0.079598,1.000000
2376,0.079417,1.000000
2377,0.079418,1.000000
2378,0.079458,1.000000
2379,0.079403,1.000000
2380,0.079554,1.000000
2381,0.079452,1.000000
2382,0.079420,1.000000
2383,0.079544,1.000000
2384,0.079417,1.000000
2385,0.079405,1.000000
2386,0.079388,1.000000
2387,0.079408,1.000000
2388,0.079420,1.000000
2389,0.079422,1.000000
2390,0.079431,1.000000
2391,0.079402,1.000000
2392,0.079448,1.000000
2393,0.079425,1.000000
2394,0.079417,1.000000
2395,0.079396,1.000000
2396,0.079508,1.000000
2397,0.079431,1.000000
2398,0.079391,1.000000
2399,0.079371,1.000000
2400,0.079435,1.000000
2401,0.079349,1.000000
2402,0.079330,1.000000
2403,0.079438,1.000000
2404,0.079425,1.000000
2405,0.079389,1.000000
2406,0.079425,1.000000
2407,0.079350,1.000000
2408,0.079433,1.000000
2409,0.079411,1.000000
2410,0.079359,1.000000
2411,0.079336,1.000000
2412,0.079372,1.000000
2413,0.079327,1.000000
2414,0.079326,1.000000
2415,0.079310,1.000000
2416,0.079452,1.000000
2417,0.079328,1.000000
2418,0.079358,1.000000
2419,0.079334,1.000000
2420,0.079513,1.000000
2421,0.079336,1.000000
2422,0.079457,1.000000
2423,0.079363,1.000000
2424,0.079294,1.000000
2425,0.079381,1.000000
2426,0.079376,1.000000
2427,0.079289,1.000000
2428,0.079383,1.000000
2429,0.079270,1.000000
2430,0.079292,1.000000
2431,0.079366,1.000000
2432,0.079361,1.000000
2433,0.079367,1.000000
2434,0.079314,1.000000
2435,0.079274,1.000000
2436,0.079292,1.000000
2437,0.079278,1.000000
2438,0.079346,1.000000
2439,0.079337,1.000000
2440,0.079275,1.000000
2441,0.079323,1.000000
2442,0.079289,1.000000
2443,0.079265,1.000000
2444,0.079296,1.000000
2445,0.079352,1.000000
2446,0.079323,1.000000
2447,0.079321,1.000000
2448,0.079257,1.000000
2449,0.079224,1.000000
2450,0.079232,1.000000
2451,0.079226,1.000000
2452,0.079286,1.000000
2453,0.079215,1.000000
2454,0.079371,1.000000
2455,0.079260,1.000000
2456,0.079267,1.000000
2457,0.079241,1.000000
2458,0.079213,1.000000
2459,0.079204,1.000000
2460,0.079198,1.000000
2461,0.079370,1.000000
2462,0.079263,1.000000
2463,0.079209,1.000000
2464,0.079221,1.000000
2465,0.079232,1.000000
2466,0.079223,1.000000
2467,0.079191,1.000000
2468,0.079195,1.000000
2469,0.079188,1.000000
2470,0.079387,1.000000
2471,0.079172,1.000000
2472,0.079181,1.000000
2473,0.079176,1.000000
2474,0.079244,1.000000
2475,0.079219,1.000000
2476,0.079150,1.000000
2477,0.079213,1.000000
2478,0.079197,1.000000
2479,0.079150,1.000000
2480,0.079203,1.000000
2481,0.079164,1.000000
2482,0.079173,1.000000
2483,0.079209,1.000000
2484,0.079175,1.000000
2485,0.079187,1.000000
2486,0.079142,1.000000
2487,0.079126,1.000000
2488,0.079113,1.000000
2489,0.079116,1.000000
2490,0.079223,1.000000
2491,0.079189,1.000000
2492,0.079163,1.000000
2493,0.079180,1.000000
2494,0.079099,1.000000
2495,0.079107,1.000000
2496,0.079086,1.000000
2497,0.079149,1.000000
2498,0.079117,1.000000
2499,0.079228,1.000000
2500,0.079189,1.000000
2501,0.079152,1.000000
2502,0.079165,1.000000
2503,0.079074,1.000000
2504,0.079137,1.000000
2505,0.079116,1.000000
2506,0.079149,1.000000
2507,0.079082,1.000000
2508,0.079142,1.000000
2509,0.079085,1.000000
2510,0.079157,1.000000
2511,0.079173,1.000000
2512,0.079112,1.000000
2513,0.079122,1.000000
2514,0.079118,1.000000
2515,0.079090,1.000000
2516,0.079125,1.000000
2517,0.079128,1.000000
2518,0.079047,1.000000
2519,0.079089,1.000000
2520,0.079164,1.000000
2521,0.079068,1.000000
2522,0.079054,1.000000
2523,0.079065,1.000000
2524,0.079118,1.000000
2525,0.079103,1.000000
2526,0.079088,1.000000
2527,0.079034,1.000000
2528,0.079012,1.000000
2529,0.078999,1.000000
2530,0.079130,1.000000
2531,0.079137,1.000000
2532,0.079048,1.000000
2533,0.079028,1.000000
2534,0.079097,1.000000
2535,0.079104,1.000000
2536,0.079059,1.000000
2537,0.079047,1.000000
2538,0.078974,1.000000
2539,0.079000,1.000000
2540,0.079011,1.000000
2541,0.079088,1.000000
2542,0.079099,1.000000
2543,0.079097,1.000000
2544,0.078983,1.000000
2545,0.079091,1.000000
2546,0.079000,1.000000
2547,0.078977,1.000000
2548,0.078981,1.000000
2549,0.078954,1.000000
2550,0.079050,1.000000
2551,0.078966,1.000000
2552,0.078931,1.000000
2553,0.079079,1.000000
2554,0.078950,1.000000
2555,0.079020,1.000000
2556,0.078937,1.000000
2557,0.078980,1.000000
2558,0.078991,1.000000
2559,0.078932,1.000000
2560,0.078966,1.000000
2561,0.078901,1.000000
2562,0.078935,1.000000
2563,0.078922,1.000000
2564,0.078943,1.000000
2565,0.078978,1.000000
2566,0.078941,1.000000
2567,0.078895,1.000000
2568,0.078913,1.000000
2569,0.078881,1.000000
2570,0.078863,1.000000
2571,0.078925,1.000000
2572,0.078962,1.000000
2573,0.079027,1.000000
2574,0.078911,1.000000
2575,0.079061,1.000000
2576,0.078863,1.000000
2577,0.078871,1.000000
2578,0.078957,1.000000
2579,0.078859,1.000000
2580,0.078892,1.000000
2581,0.078852,1.000000
2582,0.078856,1.000000
2583,0.078897,1.000000
2584,0.078877,1.000000
2585,0.078916,1.000000
2586,0.078844,1.000000
2587,0.078833,1.000000
2588,0.078894,1.000000
2589,0.078953,1.000000
2590,0.078863,1.000000
2591,0.078834,1.000000
2592,0.078853,1.000000
2593,0.078877,1.000000
2594,0.078847,1.000000
2595,0.078801,1.000000
2596,0.078799,1.000000
2597,0.078852,1.000000
2598,0.078801,1.000000
2599,0.078788,1.000000
2600,0.078883,1.000000
2601,0.078822,1.000000
2602,0.078830,1.000000
2603,0.078794,1.000000
2604,0.078828,1.000000
2605,0.078842,1.000000
2606,0.078781,1.000000
2607,0.078883,1.000000
2608,0.078795,1.000000
2609,0.078827,1.000000
2610,0.078813,1.000000
2611,0.078784,1.000000
2612,0.078776,1.000000
2613,0.078851,1.000000
2614,0.078937,1.000000
2615,0.078879,1.000000
2616,0.078789,1.000000
2617,0.078717,1.000000
2618,0.078698,1.000000
2619,0.078753,1.000000
2620,0.078713,1.000000
2621,0.078810,1.000000
2622,0.078755,1.000000
2623,0.078766,1.000000
2624,0.078710,1.000000
2625,0.078694,1.000000
2626,0.078715,1.000000
2627,0.078747,1.000000
2628,0.078704,1.000000
2629,0.078701,1.000000
2630,0.078798,1.000000
2631,0.078768,1.000000
2632,0.078719,1.000000
2633,0.078678,1.000000
2634,0.078783,1.000000
2635,0.078782,1.000000
2636,0.078691,1.000000
2637,0.078642,1.000000
2638,0.078645,1.000000
2639,0.078637,1.000000
2640,0.078710,1.000000
2641,0.078688,1.000000
2642,0.078642,1.000000
2643,0.078685,1.000000
2644,0.078654,1.000000
2645,0.078677,1.000000
2646,0.078595,1.000000
2647,0.078634,1.000000
2648,0.078658,1.000000
2649,0.078750,1.000000
2650,0.078680,1.000000
2651,0.078661,1.000000
2652,0.078631,1.000000
2653,0.078575,1.000000
2654,0.078664,1.000000
2655,0.078632,1.000000
2656,0.078712,1.000000
2657,0.078580,1.000000
2658,0.078580,1.000000
2659,0.078580,1.000000
2660,0.078690,1.000000
2661,0.078587,1.000000
2662,0.078581,1.000000
2663,0.078543,1.000000
2664,0.078677,1.000000
2665,0.078643,1.000000
2666,0.078557,1.000000
2667,0.078589,1.000000
2668,0.078546,1.000000
2669,0.078625,1.000000
2670,0.078564,1.000000
2671,0.078627,1.000000
2672,0.078566,1.000000
2673,0.078548,1.000000
2674,0.078514,1.000000
2675,0.078684,1.000000
2676,0.078519,1.000000
2677,0.078500,1.000000
2678,0.078496,1.000000
2679,0.078550,1.000000
2680,0.078532,1.000000
2681,0.078570,1.000000
2682,0.078476,1.000000
2683,0.078544,1.000000
2684,0.078511,1.000000
2685,0.078487,1.000000
2686,0.078680,1.000000
2687,0.078513,1.000000
2688,0.078487,1.000000
2689,0.078479,1.000000
2690,0.078486,1.000000
2691,0.078447,1.000000
2692,0.078498,1.000000
2693,0.078486,1.000000
2694,0.078501,1.000000
2695,0.078594,1.000000
2696,0.078506,1.000000
2697,0.078476,1.000000
2698,0.078402,1.000000
2699,0.078382,1.000000
2700,0.078456,1.000000
2701,0.078400,1.000000
2702,0.078495,1.000000
2703,0.078458,1.000000
2704,0.078423,1.000000
2705,0.078399,1.000000
2706,0.078369,1.000000
2707,0.078483,1.000000
2708,0.078366,1.000000
2709,0.078399,1.000000
2710,0.078438,1.000000
2711,0.078376,1.000000
2712,0.078406,1.000000
2713,0.078453,1.000000
2714,0.078426,1.000000
2715,0.078362,1.000000
2716,0.078311,1.000000
2717,0.078442,1.000000
2718,0.078345,1.000000
2719,0.078342,1.000000
2720,0.078336,1.000000
2721,0.078290,1.000000
2722,0.078387,1.000000
2723,0.078328,1.000000
2724,0.078346,1.000000
2725,0.078295,1.000000
2726,0.078348,1.000000
2727,0.078314,1.000000
2728,0.078361,1.000000
2729,0.078398,1.000000
2730,0.078300,1.000000
2731,0.078261,1.000000
2732,0.078222,1.000000
2733,0.078216,1.000000
2734,0.078262,1.000000
2735,0.078296,1.000000
2736,0.078260,1.000000
2737,0.078297,1.000000
2738,0.078322,1.000000
2739,0.078233,1.000000
2740,0.078251,1.000000
2741,0.078186,1.000000
2742,0.078199,1.000000
2743,0.078197,1.000000
2744,0.078221,1.000000
2745,0.078182,1.000000
2746,0.078207,1.000000
2747,0.078353,1.000000
2748,0.078336,1.000000
2749,0.078184,1.000000
2750,0.078148,1.000000
2751,0.078231,1.000000
2752,0.078185,1.000000
2753,0.078228,1.000000
2754,0.078154,1.000000
2755,0.078169,1.000000
2756,0.078195,1.000000
2757,0.078207,1.000000
2758,0.078193,1.000000
2759,0.078140,1.000000
2760,0.078097,1.000000
2761,0.078124,1.000000
2762,0.078233,1.000000
2763,0.078117,1.000000
2764,0.078115,1.000000
2765,0.078115,1.000000
2766,0.078184,1.000000
2767,0.078117,1.000000
2768,0.078162,1.000000
2769,0.078038,1.000000
2770,0.078259,1.000000
2771,0.078137,1.000000
2772,0.078220,1.000000
2773,0.078030,1.000000
2774,0.078021,1.000000
2775,0.078132,1.000000
2776,0.078036,1.000000
2777,0.078058,1.000000
2778,0.078079,1.000000
2779,0.078100,1.000000
2780,0.078175,1.000000
2781,0.077985,1.000000
2782,0.077996,1.000000
2783,0.077985,1.000000
2784,0.078044,1.000000
2785,0.077971,1.000000
2786,0.078313,1.000000
2787,0.077981,1.000000
2788,0.078058,1.000000
2789,0.077981,1.000000
2790,0.077919,1.000000
2791,0.077944,1.000000
2792,0.078038,1.000000
2793,0.078039,1.000000
2794,0.077957,1.000000
2795,0.077945,1.000000
2796,0.077941,1.000000
2797,0.077974,1.000000
2798,0.077918,1.000000
2799,0.077890,1.000000
2800,0.077940,1.000000
2801,0.077975,1.000000
2802,0.077949,1.000000
2803,0.077902,1.000000
2804,0.078036,1.000000
2805,0.077853,1.000000
2806,0.077964,1.000000
2807,0.077860,1.000000
2808,0.077836,1.000000
2809,0.078010,1.000000
2810,0.077903,1.000000
2811,0.077799,1.000000
2812,0.077920,1.000000
2813,0.077820,1.000000
2814,0.077922,1.000000
2815,0.077812,1.000000
2816,0.077913,1.000000
2817,0.077787,1.000000
2818,0.077777,1.000000
2819,0.077761,1.000000
2820,0.077769,1.000000
2821,0.077827,1.000000
2822,0.077768,1.000000
2823,0.077814,1.000000
2824,0.077809,1.000000
2825,0.077733,1.000000
2826,0.077728,1.000000
2827,0.077701,1.000000
2828,0.077748,1.000000
2829,0.077687,1.000000
2830,0.077700,1.000000
2831,0.077717,1.000000
2832,0.077657,1.000000
2833,0.077698,1.000000
2834,0.077721,1.000000
2835,0.077662,1.000000
2836,0.077709,1.000000
2837,0.077665,1.000000
2838,0.077658,1.000000
2839,0.077678,1.000000
2840,0.077738,1.000000
2841,0.077666,1.000000
2842,0.077667,1.000000
2843,0.077650,1.000000
2844,0.077683,1.000000
2845,0.077603,1.000000
2846,0.077670,1.000000
2847,0.077583,1.000000
2848,0.077619,1.000000
2849,0.077592,1.000000
2850,0.077586,1.000000
2851,0.077679,1.000000
2852,0.077593,1.000000
2853,0.077577,1.000000
2854,0.077606,1.000000
2855,0.077591,1.000000
2856,0.077633,1.000000
2857,0.077538,1.000000
2858,0.077583,1.000000
2859,0.077565,1.000000
2860,0.077554,1.000000
2861,0.077489,1.000000
2862,0.077515,1.000000
2863,0.077506,1.000000
2864,0.077517,1.000000
2865,0.077528,1.000000
2866,0.077661,1.000000
2867,0.077564,1.000000
2868,0.077577,1.000000
2869,0.077475,1.000000
2870,0.077425,1.000000
2871,0.077635,1.000000
2872,0.077592,1.000000
2873,0.077523,1.000000
2874,0.077441,1.000000
2875,0.077453,1.000000
2876,0.077532,1.000000
2877,0.077439,1.000000
2878,0.077523,1.000000
2879,0.077385,1.000000
2880,0.077390,1.000000
2881,0.077341,1.000000
2882,0.077401,1.000000
2883,0.077351,1.000000
2884,0.077435,1.000000
2885,0.077568,1.000000
2886,0.077496,1.000000
2887,0.077539,1.000000
2888,0.077469,1.000000
2889,0.077371,1.000000
2890,0.077396,1.000000
2891,0.077422,1.000000
2892,0.077399,1.000000
2893,0.077341,1.000000
2894,0.077369,1.000000
2895,0.077286,1.000000
2896,0.077243,1.000000
2897,0.077261,1.000000
2898,0.077335,1.000000
2899,0.077344,1.000000
2900,0.077245,1.000000
2901,0.077262,1.000000
2902,0.077333,1.000000
2903,0.077220,1.000000
2904,0.077340,1.000000
2905,0.077221,1.000000
2906,0.077202,1.000000
2907,0.077188,1.000000
2908,0.077230,1.000000
2909,0.077147,1.000000
2910,0.077235,1.000000
2911,0.077219,1.000000
2912,0.077185,1.000000
2913,0.077236,1.000000
2914,0.077319,1.000000
2915,0.077122,1.000000
2916,0.077165,1.000000
2917,0.077125,1.000000
2918,0.077186,1.000000
2919,0.077227,1.000000
2920,0.077222,1.000000
2921,0.077119,1.000000
2922,0.077086,1.000000
2923,0.077106,1.000000
2924,0.077099,1.000000
2925,0.077060,1.000000
2926,0.077086,1.000000
2927,0.077066,1.000000
2928,0.077063,1.000000
2929,0.077005,1.000000
2930,0.076997,1.000000
2931,0.077025,1.000000
2932,0.077032,1.000000
2933,0.077043,1.000000
2934,0.077056,1.000000
2935,0.076966,1.000000
2936,0.076957,1.000000
2937,0.076953,1.000000
2938,0.076939,1.000000
2939,0.077100,1.000000
2940,0.076941,1.000000
2941,0.076995,1.000000
2942,0.076962,1.000000
2943,0.076897,1.000000
2944,0.076891,1.000000
2945,0.076875,1.000000
2946,0.076917,1.000000
2947,0.076887,1.000000
2948,0.076989,1.000000
2949,0.076846,1.000000
2950,0.076902,1.000000
2951,0.076887,1.000000
2952,0.076845,1.000000
2953,0.076826,1.000000
2954,0.076800,1.000000
2955,0.077001,1.000000
2956,0.076865,1.000000
2957,0.076895,1.000000
2958,0.076811,1.000000
2959,0.076824,1.000000
2960,0.076788,1.000000
2961,0.076890,1.000000
2962,0.076813,1.000000
2963,0.076848,1.000000
2964,0.076768,1.000000
2965,0.076790,1.000000
2966,0.076812,1.000000
2967,0.076799,1.000000
2968,0.076822,1.000000
2969,0.076717,1.000000
2970,0.076732,1.000000
2971,0.076662,1.000000
2972,0.076680,1.000000
2973,0.076694,1.000000
2974,0.076676,1.000000
2975,0.076844,1.000000
2976,0.076633,1.000000
2977,0.076610,1.000000
2978,0.076738,1.000000
2979,0.076652,1.000000
2980,0.076673,1.000000
2981,0.076579,1.000000
2982,0.076571,1.000000
2983,0.076611,1.000000
2984,0.076627,1.000000
2985,0.076626,1.000000
2986,0.076521,1.000000
2987,0.076641,1.000000
2988,0.076538,1.000000
2989,0.076501,1.000000
2990,0.076584,1.000000
2991,0.076579,1.000000
2992,0.076545,1.000000
2993,0.076546,1.000000
2994,0.076496,1.000000
2995,0.076540,1.000000
2996,0.076561,1.000000
2997,0.076488,1.000000
2998,0.076463,1.000000
2999,0.076689,1.000000
3000,0.076490,1.000000
3001,0.076487,1.000000
3002,0.076419,1.000000
3003,0.076478,1.000000
3004,0.076511,1.000000
3005,0.076482,1.000000
3006,0.076435,1.000000
3007,0.076499,1.000000
3008,0.076366,1.000000
3009,0.076353,1.000000
3010,0.076418,1.000000
3011,0.076466,1.000000
3012,0.076327,1.000000
3013,0.076285,1.000000
3014,0.076432,1.000000
3015,0.076443,1.000000
3016,0.076312,1.000000
3017,0.076275,1.000000
3018,0.076275,1.000000
3019,0.076265,1.000000
3020,0.076333,1.000000
3021,0.076282,1.000000
3022,0.076298,1.000000
3023,0.076281,1.000000
3024,0.076289,1.000000
3025,0.076229,1.000000
3026,0.076247,1.000000
3027,0.076197,1.000000
3028,0.076280,1.000000
3029,0.076147,1.000000
3030,0.076165,1.000000
3031,0.076152,1.000000
3032,0.076139,1.000000
3033,0.076178,1.000000
3034,0.076156,1.000000
3035,0.076207,1.000000
3036,0.076143,1.000000
3037,0.076148,1.000000
3038,0.076100,1.000000
3039,0.076123,1.000000
3040,0.076145,1.000000
3041,0.076036,1.000000
3042,0.076088,1.000000
3043,0.076073,1.000000
3044,0.076045,1.000000
3045,0.075997,1.000000
3046,0.076154,1.000000
3047,0.076047,1.000000
3048,0.076007,1.000000
3049,0.075958,1.000000
3050,0.075950,1.000000
3051,0.075982,1.000000
3052,0.075984,1.000000
3053,0.075986,1.000000
3054,0.075908,1.000000
3055,0.075931,1.000000
3056,0.075944,1.000000
3057,0.075981,1.000000
3058,0.076243,1.000000
3059,0.075970,1.000000
3060,0.075851,1.000000
3061,0.075844,1.000000
3062,0.076008,1.000000
3063,0.075820,1.000000
3064,0.075805,1.000000
3065,0.075825,1.000000
3066,0.075813,1.000000
3067,0.075800,1.000000
3068,0.075809,1.000000
3069,0.075772,1.000000
3070,0.075758,1.000000
3071,0.075719,1.000000
3072,0.075865,1.000000
3073,0.075746,1.000000
3074,0.075763,1.000000
3075,0.075783,1.000000
3076,0.075735,1.000000
3077,0.075778,1.000000
3078,0.075723,1.000000
3079,0.075683,1.000000
3080,0.075742,1.000000
3081,0.075706,1.000000
3082,0.075695,1.000000
3083,0.075720,1.000000
3084,0.075847,1.000000
3085,0.075642,1.000000
3086,0.075624,1.000000
3087,0.075645,1.000000
3088,0.075617,1.000000
3089,0.075572,1.000000
3090,0.075683,1.000000
3091,0.075688,1.000000
3092,0.075578,1.000000
3093,0.075590,1.000000
3094,0.075573,1.000000
3095,0.075585,1.000000
3096,0.075641,1.000000
3097,0.075538,1.000000
3098,0.075524,1.000000
3099,0.075530,1.000000
3100,0.075513,1.000000
3101,0.075486,1.000000
3102,0.075583,1.000000
3103,0.075430,1.000000
3104,0.075509,1.000000
3105,0.075636,1.000000
3106,0.075425,1.000000
3107,0.075626,1.000000
3108,0.075524,1.000000
3109,0.075498,1.000000
3110,0.075417,1.000000
3111,0.075361,1.000000
3112,0.075457,1.000000
3113,0.075424,1.000000
3114,0.075337,1.000000
3115,0.075294,1.000000
3116,0.075464,1.000000
3117,0.075363,1.000000
3118,0.075271,1.000000
3119,0.075445,1.000000
3120,0.075389,1.000000
3121,0.075350,1.000000
3122,0.075288,1.000000
3123,0.075324,1.000000
3124,0.075214,1.000000
3125,0.075405,1.000000
3126,0.075243,1.000000
3127,0.075179,1.000000
3128,0.075218,1.000000
3129,0.075163,1.000000
3130,0.075238,1.000000
3131,0.075201,1.000000
3132,0.075164,1.000000
3133,0.075137,1.000000
3134,0.075147,1.000000
3135,0.075184,1.000000
3136,0.075176,1.000000
3137,0.075211,1.000000
3138,0.075180,1.000000
3139,0.075238,1.000000
3140,0.075032,1.000000
3141,0.075124,1.000000
3142,0.075094,1.000000
3143,0.075012,1.000000
3144,0.075078,1.000000
3145,0.075055,1.000000
3146,0.075140,1.000000
3147,0.075000,1.000000
3148,0.075042,1.000000
3149,0.074971,1.000000
3150,0.075003,1.000000
3151,0.074931,1.000000
3152,0.075005,1.000000
3153,0.075039,1.000000
3154,0.074955,1.000000
3155,0.074936,1.000000
3156,0.075029,1.000000
3157,0.075124,1.000000
3158,0.074860,1.000000
3159,0.074884,1.000000
3160,0.074897,1.000000
3161,0.074864,1.000000
3162,0.074833,1.000000
3163,0.074946,1.000000
3164,0.074880,1.000000
3165,0.074908,1.000000
3166,0.074946,1.000000
3167,0.074805,1.000000
3168,0.074761,1.000000
3169,0.074989,1.000000
3170,0.074781,1.000000
3171,0.074771,1.000000
3172,0.074834,1.000000
3173,0.074759,1.000000
3174,0.074799,1.000000
3175,0.074703,1.000000
3176,0.074701,1.000000
3177,0.074655,1.000000
3178,0.074688,1.000000
3179,0.074691,1.000000
3180,0.074644,1.000000
3181,0.074620,1.000000
3182,0.074780,1.000000
3183,0.074662,1.000000
3184,0.074639,1.000000
3185,0.074690,1.000000
3186,0.074588,1.000000
3187,0.074587,1.000000
3188,0.074544,1.000000
3189,0.074803,1.000000
3190,0.074555,1.000000
3191,0.074599,1.000000
3192,0.074608,1.000000
3193,0.074575,1.000000
3194,0.074497,1.000000
3195,0.074493,1.000000
3196,0.074602,1.000000
3197,0.074513,1.000000
3198,0.074527,1.000000
3199,0.074527,1.000000
3200,0.074412,1.000000
3201,0.074506,1.000000
3202,0.074494,1.000000
3203,0.074631,1.000000
3204,0.074438,1.000000
3205,0.074396,1.000000
3206,0.074527,1.000000
3207,0.074440,1.000000
3208,0.074477,1.000000
3209,0.074305,1.000000
3210,0.074374,1.000000
3211,0.074369,1.000000
3212,0.074368,1.000000
3213,0.074329,1.000000
3214,0.074321,1.000000
3215,0.074333,1.000000
3216,0.074292,1.000000
3217,0.074411,1.000000
3218,0.074360,1.000000
3219,0.074310,1.000000
3220,0.074245,1.000000
3221,0.074213,1.000000
3222,0.074306,1.000000
3223,0.074224,1.000000
3224,0.074175,1.000000
3225,0.074296,1.000000
3226,0.074174,1.000000
3227,0.074273,1.000000
3228,0.074168,1.000000
3229,0.074174,1.000000
3230,0.074129,1.000000
3231,0.074157,1.000000
3232,0.074101,1.000000
3233,0.074269,1.000000
3234,0.074093,1.000000
3235,0.074109,1.000000
3236,0.074084,1.000000
3237,0.074069,1.000000
3238,0.074255,1.000000
3239,0.074120,1.000000
3240,0.074082,1.000000
3241,0.074013,1.000000
3242,0.073971,1.000000
3243,0.074041,1.000000
3244,0.074019,1.000000
3245,0.073991,1.000000
3246,0.074000,1.000000
3247,0.074123,1.000000
3248,0.074074,1.000000
3249,0.073998,1.000000
3250,0.073958,1.000000
3251,0.073902,1.000000
3252,0.073960,1.000000
3253,0.073862,1.000000
3254,0.073860,1.000000
3255,0.073904,1.000000
3256,0.073888,1.000000
3257,0.073974,1.000000
3258,0.073819,1.000000
3259,0.073819,1.000000
3260,0.073848,1.000000
3261,0.073890,1.000000
3262,0.073857,1.000000
3263,0.073847,1.000000
3264,0.073780,1.000000
3265,0.073838,1.000000
3266,0.073771,1.000000
3267,0.073944,1.000000
3268,0.073790,1.000000
3269,0.073746,1.000000
3270,0.073778,1.000000
3271,0.073711,1.000000
3272,0.073798,1.000000
3273,0.073719,1.000000
3274,0.073701,1.000000
3275,0.073684,1.000000
3276,0.073692,1.000000
3277,0.073688,1.000000
3278,0.073667,1.000000
3279,0.073690,1.000000
3280,0.073685,1.000000
3281,0.073617,1.000000
3282,0.073602,1.000000
3283,0.073589,1.000000
3284,0.073947,1.000000
3285,0.073552,1.000000
3286,0.073545,1.000000
3287,0.073936,1.000000
3288,0.073504,1.000000
3289,0.073613,1.000000
3290,0.073607,1.000000
3291,0.073507,1.000000
3292,0.073568,1.000000
3293,0.073705,1.000000
3294,0.073469,1.000000
3295,0.073468,1.000000
3296,0.073538,1.000000
3297,0.073478,1.000000
3298,0.073444,1.000000
3299,0.073513,1.000000
3300,0.073541,1.000000
3301,0.073391,1.000000
3302,0.073397,1.000000
